Src_Vertex,PopulateTime(ms),MemUsage(MB),BFSTime(ms),BFSSum,DFSTime(ms),DFSSum
2,30,1.35156,0,1.84,0,2.35
2,23,1.35156,0,1.84,0,2.35
2,24,1.42969,0,1.84,0,2.35
2,25,1.42969,0,1.84,0,2.35
2,26,1.42969,0,1.84,0,2.35
2,25,1.42969,0,1.84,0,2.35
2,23,1.42969,0,1.84,0,2.35
2,24,1.42969,0,1.84,0,2.35
2,24,1.42969,0,1.84,0,2.35
2,23,1.42969,0,1.84,0,2.35
